userID;restaurantID;rating
{99100: 'User71299'};{99100: 'Restaurant47'};{99100: -9.76}
{678545: 'User49992'};{678545: 'Restaurant36'};{678545: 4.37}
{744186: 'User27867'};{744186: 'Restaurant32'};{744186: 2.62}
{317811: 'User30292'};{317811: 'Restaurant13'};{317811: -9.61}
{439178: 'User3306'};{439178: 'Restaurant8'};{439178: -8.79}
{1613653: 'User45402'};{1613653: 'Restaurant5'};{1613653: 1.36}
{972824: 'User27567'};{972824: 'Restaurant61'};{972824: 7.23}
{1246656: 'User1949'};{1246656: 'Restaurant7'};{1246656: 5.1}
{1029007: 'User1671'};{1029007: 'Restaurant27'};{1029007: -9.47}
{1039480: 'User46518'};{1039480: 'Restaurant68'};{1039480: -9.81}
{893588: 'User25684'};{893588: 'Restaurant27'};{893588: -9.42}
{870888: 'User60150'};{870888: 'Restaurant17'};{870888: -8.74}
{1095144: 'User48728'};{1095144: 'Restaurant29'};{1095144: -8.0133}
{412844: 'User20324'};{412844: 'Restaurant54'};{412844: 4.51}
{1745441: 'User6908'};{1745441: 'Restaurant24'};{1745441: -2.43}
{1614735: 'User9835'};{1614735: 'Restaurant6'};{1614735: 1.5367}
{335000: 'User53054'};{335000: 'Restaurant13'};{335000: -9.42}
{834156: 'User48005'};{834156: 'Restaurant19'};{834156: -3.54}
{952032: 'User43547'};{952032: 'Restaurant38'};{952032: -1.99}
{1003191: 'User18030'};{1003191: 'Restaurant62'};{1003191: 4.85}
{557236: 'User5830'};{557236: 'Restaurant83'};{557236: 3.35}
{893390: 'User50802'};{893390: 'Restaurant72'};{893390: -9.85}
{677053: 'User14788'};{677053: 'Restaurant93'};{677053: 2.8167}
{1198421: 'User46281'};{1198421: 'Restaurant8'};{1198421: -9.9}
{1443208: 'User12515'};{1443208: 'Restaurant26'};{1443208: -3.64}
{825199: 'User16071'};{825199: 'Restaurant62'};{825199: -9.54}
{671613: 'User69187'};{671613: 'Restaurant36'};{671613: 2.67}
{996243: 'User3331'};{996243: 'Restaurant18'};{996243: -9.37}
{155433: 'User51310'};{155433: 'Restaurant13'};{155433: -9.51}
{266175: 'User4644'};{266175: 'Restaurant36'};{266175: -2.18}
{1142092: 'User43441'};{1142092: 'Restaurant45'};{1142092: -1.4425}
{934922: 'User13399'};{934922: 'Restaurant55'};{934922: 4.17}
{740388: 'User10255'};{740388: 'Restaurant2'};{740388: -9.5467}
{831578: 'User45061'};{831578: 'Restaurant20'};{831578: -9.85}
{12470: 'User69203'};{12470: 'Restaurant5'};{12470: 3.4333}
{1241896: 'User39651'};{1241896: 'Restaurant34'};{1241896: 7.48}
{520314: 'User35286'};{520314: 'Restaurant16'};{520314: -9.5375}
{1846523: 'User6635'};{1846523: 'Restaurant19'};{1846523: -5.87}
{797872: 'User35784'};{797872: 'Restaurant41'};{797872: -9.2733}
{1224605: 'User31879'};{1224605: 'Restaurant75'};{1224605: -6.17}
{160603: 'User1174'};{160603: 'Restaurant73'};{160603: 5.05}
{1705334: 'User44043'};{1705334: 'Restaurant59'};{1705334: -0.1967}
{119135: 'User19431'};{119135: 'Restaurant24'};{119135: -9.5307}
{1488819: 'User27444'};{1488819: 'Restaurant61'};{1488819: 2.09}
{451291: 'User39192'};{451291: 'Restaurant68'};{451291: -8.74}
{224876: 'User23207'};{224876: 'Restaurant19'};{224876: -9.95}
{748146: 'User37418'};{748146: 'Restaurant51'};{748146: 0.75}
{906060: 'User3207'};{906060: 'Restaurant50'};{906060: -8.01}
{370183: 'User9506'};{370183: 'Restaurant71'};{370183: -9.47}
{159569: 'User50272'};{159569: 'Restaurant69'};{159569: 0.78}
{365446: 'User67920'};{365446: 'Restaurant20'};{365446: 8.64}
{1366577: 'User35365'};{1366577: 'Restaurant18'};{1366577: -8.5}
{864267: 'User31105'};{864267: 'Restaurant42'};{864267: 6.26}
{1652601: 'User5771'};{1652601: 'Restaurant41'};{1652601: 2.18}
{954060: 'User9991'};{954060: 'Restaurant16'};{954060: -9.66}
{1422957: 'User41060'};{1422957: 'Restaurant46'};{1422957: 3.25}
{726830: 'User43691'};{726830: 'Restaurant2'};{726830: -9.32}
{1011633: 'User44738'};{1011633: 'Restaurant53'};{1011633: -8.98}
{458607: 'User65748'};{458607: 'Restaurant7'};{458607: -9.85}
{139029: 'User69085'};{139029: 'Restaurant7'};{139029: 9.13}
{1149006: 'User55065'};{1149006: 'Restaurant49'};{1149006: 1.12}
{672286: 'User47989'};{672286: 'Restaurant13'};{672286: -0.92}
{1159256: 'User26093'};{1159256: 'Restaurant20'};{1159256: -9.95}
{897717: 'User44557'};{897717: 'Restaurant74'};{897717: -3.35}
{440631: 'User14769'};{440631: 'Restaurant46'};{440631: 1.07}
{570453: 'User50509'};{570453: 'Restaurant21'};{570453: -9.55}
{1654899: 'User26808'};{1654899: 'Restaurant11'};{1654899: 3.79}
{1324725: 'User34580'};{1324725: 'Restaurant11'};{1324725: -9.81}
{1578442: 'User11531'};{1578442: 'Restaurant46'};{1578442: -2.4}
{1831554: 'User11410'};{1831554: 'Restaurant92'};{1831554: -3.45}
{1522800: 'User39626'};{1522800: 'Restaurant67'};{1522800: 0.885}
{1848846: 'User404'};{1848846: 'Restaurant59'};{1848846: 0.5167}
{1726758: 'User37879'};{1726758: 'Restaurant16'};{1726758: 2.86}
{578031: 'User496'};{578031: 'Restaurant40'};{578031: -2.9133}
{657025: 'User156'};{657025: 'Restaurant94'};{657025: 3.13}
{781164: 'User36606'};{781164: 'Restaurant17'};{781164: 4.22}
{1324087: 'User24564'};{1324087: 'Restaurant46'};{1324087: 0.39}
{973606: 'User2928'};{973606: 'Restaurant96'};{973606: -7.86}
{876687: 'User40579'};{876687: 'Restaurant75'};{876687: -9.81}
{384968: 'User2925'};{384968: 'Restaurant10'};{384968: -9.446}
{1042355: 'User28839'};{1042355: 'Restaurant67'};{1042355: 0.05}
{1825624: 'User31984'};{1825624: 'Restaurant12'};{1825624: 5.87}
{1309482: 'User12861'};{1309482: 'Restaurant57'};{1309482: -9.61}
{328953: 'User35411'};{328953: 'Restaurant54'};{328953: 2.998}
{85992: 'User47417'};{85992: 'Restaurant18'};{85992: 6.21}
{129155: 'User17476'};{129155: 'Restaurant4'};{129155: -0.425}
{1492956: 'User25677'};{1492956: 'Restaurant27'};{1492956: 6.07}
{1259049: 'User32051'};{1259049: 'Restaurant67'};{1259049: -9.7784}
{658470: 'User38663'};{658470: 'Restaurant23'};{658470: -2.82}
{737450: 'User35666'};{737450: 'Restaurant44'};{737450: -9.22}
{1689218: 'User13925'};{1689218: 'Restaurant29'};{1689218: -7.04}
{223387: 'User44829'};{223387: 'Restaurant66'};{223387: 3.5}
{66564: 'User13961'};{66564: 'Restaurant5'};{66564: 0.73}
{859952: 'User3559'};{859952: 'Restaurant56'};{859952: -0.8375}
{104410: 'User61387'};{104410: 'Restaurant50'};{104410: -7.86}
{1271266: 'User17854'};{1271266: 'Restaurant78'};{1271266: -4.61}
{1342574: 'User25279'};{1342574: 'Restaurant1'};{1342574: 9.13}
{242544: 'User43672'};{242544: 'Restaurant48'};{242544: -9.37}
{1262737: 'User11082'};{1262737: 'Restaurant62'};{1262737: 1.05}
{716156: 'User10784'};{716156: 'Restaurant56'};{716156: 1.94}
{1499925: 'User29083'};{1499925: 'Restaurant33'};{1499925: -2.925}
{494610: 'User6732'};{494610: 'Restaurant20'};{494610: -3.98}
{1495423: 'User32043'};{1495423: 'Restaurant42'};{1495423: 6.75}
{678070: 'User35569'};{678070: 'Restaurant40'};{678070: -8.83}
{57623: 'User41607'};{57623: 'Restaurant17'};{57623: -4.37}
{1183673: 'User32604'};{1183673: 'Restaurant14'};{1183673: -9.66}
{1443890: 'User15224'};{1443890: 'Restaurant2'};{1443890: -3.88}
{462057: 'User62496'};{462057: 'Restaurant18'};{462057: -9.56}
{384447: 'User73219'};{384447: 'Restaurant65'};{384447: 6.5}
{427269: 'User41067'};{427269: 'Restaurant66'};{427269: -5.0}
{811676: 'User33665'};{811676: 'Restaurant45'};{811676: -8.4}
{1638118: 'User25320'};{1638118: 'Restaurant44'};{1638118: -3.5}
{682267: 'User42292'};{682267: 'Restaurant38'};{682267: -9.225}
{521888: 'User43725'};{521888: 'Restaurant52'};{521888: -8.7128}
{356419: 'User69751'};{356419: 'Restaurant68'};{356419: -9.27}
{1631584: 'User7848'};{1631584: 'Restaurant83'};{1631584: -1.26}
{794368: 'User30665'};{794368: 'Restaurant67'};{794368: -9.95}
{1176192: 'User8213'};{1176192: 'Restaurant92'};{1176192: -9.32}
{489158: 'User14588'};{489158: 'Restaurant73'};{489158: -9.27}
{1529349: 'User22320'};{1529349: 'Restaurant42'};{1529349: 5.19}
{840352: 'User32120'};{840352: 'Restaurant42'};{840352: 6.46}
{1147751: 'User14160'};{1147751: 'Restaurant4'};{1147751: 3.54}
{817156: 'User32504'};{817156: 'Restaurant14'};{817156: -9.7893}
{1075107: 'User70530'};{1075107: 'Restaurant18'};{1075107: -9.9}
{717415: 'User30873'};{717415: 'Restaurant75'};{717415: -8.83}
{365340: 'User70383'};{365340: 'Restaurant19'};{365340: -9.42}
{1222500: 'User286'};{1222500: 'Restaurant51'};{1222500: -2.67}
{693198: 'User33456'};{693198: 'Restaurant1'};{693198: -5.83}
{1895526: 'User38020'};{1895526: 'Restaurant13'};{1895526: -6.55}
{1764385: 'User35414'};{1764385: 'Restaurant38'};{1764385: 0.145}
{1876218: 'User12470'};{1876218: 'Restaurant51'};{1876218: -5.92}
{1121003: 'User70313'};{1121003: 'Restaurant36'};{1121003: -9.535}
{897566: 'User31052'};{897566: 'Restaurant58'};{897566: -4.13}
{1091246: 'User29629'};{1091246: 'Restaurant20'};{1091246: -8.54}
{911460: 'User17959'};{911460: 'Restaurant21'};{911460: -9.95}
{1222387: 'User6316'};{1222387: 'Restaurant57'};{1222387: -6.55}
{526544: 'User59778'};{526544: 'Restaurant13'};{526544: 0.87}
{1000092: 'User29595'};{1000092: 'Restaurant18'};{1000092: 4.03}
{1250099: 'User12254'};{1250099: 'Restaurant69'};{1250099: 5.78}
{156530: 'User25080'};{156530: 'Restaurant5'};{156530: -7.96}
{948319: 'User21499'};{948319: 'Restaurant36'};{948319: -9.56}
{18490: 'User72523'};{18490: 'Restaurant7'};{18490: -9.76}
{391084: 'User30691'};{391084: 'Restaurant44'};{391084: -2.7033}
{1067855: 'User28626'};{1067855: 'Restaurant66'};{1067855: 5.34}
{1446576: 'User11432'};{1446576: 'Restaurant37'};{1446576: -3.8367}
{1358290: 'User11862'};{1358290: 'Restaurant68'};{1358290: 0.8381}
{1091297: 'User47427'};{1091297: 'Restaurant48'};{1091297: -1.31}
{1103856: 'User33822'};{1103856: 'Restaurant50'};{1103856: -9.3825}
{1646423: 'User40575'};{1646423: 'Restaurant73'};{1646423: -8.155}
{104827: 'User29440'};{104827: 'Restaurant24'};{104827: -9.9}
{371740: 'User30990'};{371740: 'Restaurant18'};{371740: -9.81}
{1492859: 'User5840'};{1492859: 'Restaurant55'};{1492859: 5.29}
{618056: 'User35254'};{618056: 'Restaurant5'};{618056: 0.24}
{736930: 'User24685'};{736930: 'Restaurant88'};{736930: -9.32}
{986414: 'User38100'};{986414: 'Restaurant82'};{986414: -4.22}
{717764: 'User23280'};{717764: 'Restaurant65'};{717764: -9.37}
{1427715: 'User7272'};{1427715: 'Restaurant61'};{1427715: -1.1967}
{822069: 'User8881'};{822069: 'Restaurant88'};{822069: 4.37}
{453541: 'User36893'};{453541: 'Restaurant21'};{453541: 0.68}
{266766: 'User38714'};{266766: 'Restaurant37'};{266766: 0.1967}
{1266615: 'User47701'};{1266615: 'Restaurant81'};{1266615: -9.13}
{1453810: 'User60561'};{1453810: 'Restaurant7'};{1453810: -4.22}
{710488: 'User31830'};{710488: 'Restaurant80'};{710488: 2.86}
{731883: 'User33107'};{731883: 'Restaurant24'};{731883: -9.37}
{615910: 'User32042'};{615910: 'Restaurant86'};{615910: 3.06}
{370871: 'User48009'};{370871: 'Restaurant19'};{370871: -0.2425}
{949156: 'User56265'};{949156: 'Restaurant40'};{949156: -9.76}
{1441421: 'User47372'};{1441421: 'Restaurant6'};{1441421: -1.902}
{459391: 'User42659'};{459391: 'Restaurant50'};{459391: -9.27}
{409503: 'User47757'};{409503: 'Restaurant98'};{409503: -0.19}
{832971: 'User52604'};{832971: 'Restaurant8'};{832971: -9.42}
{924798: 'User24011'};{924798: 'Restaurant37'};{924798: -5.58}
{1888152: 'User44900'};{1888152: 'Restaurant61'};{1888152: -3.64}
{427545: 'User35527'};{427545: 'Restaurant18'};{427545: -9.08}
{1889085: 'User46659'};{1889085: 'Restaurant90'};{1889085: 1.8549}
{756759: 'User32016'};{756759: 'Restaurant51'};{756759: -2.86}
{1914212: 'User46828'};{1914212: 'Restaurant54'};{1914212: 1.89}
{908164: 'User4940'};{908164: 'Restaurant12'};{908164: -5.87}
{1007517: 'User20235'};{1007517: 'Restaurant73'};{1007517: 1.02}
{498460: 'User39408'};{498460: 'Restaurant1'};{498460: -5.97}
{1096451: 'User35820'};{1096451: 'Restaurant34'};{1096451: 4.03}
{1840562: 'User29330'};{1840562: 'Restaurant9'};{1840562: -3.3}
{522311: 'User51251'};{522311: 'Restaurant15'};{522311: -4.56}
{756452: 'User37102'};{756452: 'Restaurant42'};{756452: -9.4425}
{759432: 'User68420'};{759432: 'Restaurant53'};{759432: -0.97}
{784935: 'User33371'};{784935: 'Restaurant69'};{784935: -0.44}
{1074466: 'User38410'};{1074466: 'Restaurant68'};{1074466: 4.17}
{717282: 'User20605'};{717282: 'Restaurant28'};{717282: -2.91}
{1284066: 'User62353'};{1284066: 'Restaurant53'};{1284066: -8.83}
{1287866: 'User48150'};{1287866: 'Restaurant25'};{1287866: -1.41}
{942574: 'User42500'};{942574: 'Restaurant28'};{942574: -8.98}
{1275747: 'User20241'};{1275747: 'Restaurant45'};{1275747: -9.2475}
{1173398: 'User13275'};{1173398: 'Restaurant42'};{1173398: -9.71}
{916660: 'User41711'};{916660: 'Restaurant84'};{916660: -0.2965}
{969175: 'User44344'};{969175: 'Restaurant2'};{969175: -1.27}
{166666: 'User55694'};{166666: 'Restaurant15'};{166666: -2.52}
{850932: 'User3178'};{850932: 'Restaurant44'};{850932: -9.225}
{1203747: 'User25322'};{1203747: 'Restaurant53'};{1203747: 1.07}
{736802: 'User6064'};{736802: 'Restaurant44'};{736802: 0.63}
{378591: 'User6459'};{378591: 'Restaurant75'};{378591: -8.83}
{1075174: 'User45778'};{1075174: 'Restaurant25'};{1075174: 0.655}
{26457: 'User67690'};{26457: 'Restaurant46'};{26457: -9.71}
{1572931: 'User1606'};{1572931: 'Restaurant14'};{1572931: 1.4733}
{805850: 'User69869'};{805850: 'Restaurant16'};{805850: -0.49}
{1770389: 'User34241'};{1770389: 'Restaurant77'};{1770389: -2.3855}
{1731312: 'User22100'};{1731312: 'Restaurant70'};{1731312: -6.26}
{463028: 'User6274'};{463028: 'Restaurant17'};{463028: 3.5}
{1736355: 'User39305'};{1736355: 'Restaurant66'};{1736355: 0.53}
{288645: 'User4136'};{288645: 'Restaurant64'};{288645: -9.2}
{921727: 'User22436'};{921727: 'Restaurant67'};{921727: 2.23}
{85788: 'User16677'};{85788: 'Restaurant28'};{85788: -9.88}
{490812: 'User11316'};{490812: 'Restaurant37'};{490812: -1.6}
{755521: 'User20440'};{755521: 'Restaurant85'};{755521: -9.03}
{1456186: 'User38937'};{1456186: 'Restaurant19'};{1456186: 0.0}
{800875: 'User2555'};{800875: 'Restaurant28'};{800875: -9.37}
{1662577: 'User2608'};{1662577: 'Restaurant44'};{1662577: -4.71}
{1078285: 'User1139'};{1078285: 'Restaurant17'};{1078285: -9.95}
{1088027: 'User61602'};{1088027: 'Restaurant17'};{1088027: -8.4}
{959466: 'User55889'};{959466: 'Restaurant5'};{959466: -8.06}
{1715790: 'User15517'};{1715790: 'Restaurant38'};{1715790: 0.97}
{343083: 'User49290'};{343083: 'Restaurant84'};{343083: -9.71}
{46382: 'User45589'};{46382: 'Restaurant32'};{46382: -9.78}
{690587: 'User42015'};{690587: 'Restaurant5'};{690587: 8.83}
{1026758: 'User68150'};{1026758: 'Restaurant7'};{1026758: -8.83}
{38889: 'User1231'};{38889: 'Restaurant46'};{38889: 6.19}
{9026: 'User17766'};{9026: 'Restaurant34'};{9026: 0.415}
{489543: 'User43981'};{489543: 'Restaurant7'};{489543: -8.4}
{614356: 'User51690'};{614356: 'Restaurant44'};{614356: -8.5}
{882197: 'User23367'};{882197: 'Restaurant25'};{882197: -9.61}
{598381: 'User61993'};{598381: 'Restaurant18'};{598381: -9.66}
{207227: 'User41855'};{207227: 'Restaurant18'};{207227: -8.93}
{479033: 'User361'};{479033: 'Restaurant94'};{479033: 7.38}
{941665: 'User40586'};{941665: 'Restaurant100'};{941665: -8.69}
{1372276: 'User36909'};{1372276: 'Restaurant35'};{1372276: -8.4}
{4452: 'User30804'};{4452: 'Restaurant3'};{4452: -1.6398}
{715730: 'User6311'};{715730: 'Restaurant4'};{715730: -9.85}
{829335: 'User47447'};{829335: 'Restaurant14'};{829335: 4.13}
{875892: 'User45442'};{875892: 'Restaurant49'};{875892: 8.16}
{501193: 'User16010'};{501193: 'Restaurant36'};{501193: 3.5267}
{1329370: 'User16761'};{1329370: 'Restaurant82'};{1329370: 4.95}
{1067653: 'User45696'};{1067653: 'Restaurant37'};{1067653: -9.42}
{1708987: 'User33688'};{1708987: 'Restaurant48'};{1708987: 0.895}
{524760: 'User33322'};{524760: 'Restaurant10'};{524760: -9.705}
{791866: 'User55733'};{791866: 'Restaurant8'};{791866: -9.81}
{265360: 'User35966'};{265360: 'Restaurant8'};{265360: 1.55}
{65514: 'User39556'};{65514: 'Restaurant21'};{65514: -0.44}
{545604: 'User47865'};{545604: 'Restaurant13'};{545604: -8.79}
{504484: 'User32260'};{504484: 'Restaurant92'};{504484: -0.53}
{765814: 'User42214'};{765814: 'Restaurant27'};{765814: 0.97}
{427122: 'User10161'};{427122: 'Restaurant83'};{427122: -0.705}
{1063663: 'User61129'};{1063663: 'Restaurant50'};{1063663: 5.1}
{956567: 'User33880'};{956567: 'Restaurant94'};{956567: -9.05}
{1027933: 'User29669'};{1027933: 'Restaurant6'};{1027933: -1.41}
{742834: 'User12416'};{742834: 'Restaurant1'};{742834: 1.3925}
{1182672: 'User44119'};{1182672: 'Restaurant16'};{1182672: -9.27}
{1587289: 'User31402'};{1587289: 'Restaurant30'};{1587289: -2.18}
{1855277: 'User2889'};{1855277: 'Restaurant57'};{1855277: -2.74}
{1823548: 'User14923'};{1823548: 'Restaurant98'};{1823548: 2.18}
{646093: 'User46216'};{646093: 'Restaurant50'};{646093: -0.73}
{1564817: 'User6368'};{1564817: 'Restaurant53'};{1564817: -7.18}
{75462: 'User18075'};{75462: 'Restaurant20'};{75462: -9.56}
{424883: 'User29422'};{424883: 'Restaurant11'};{424883: 2.9}
{1411979: 'User35575'};{1411979: 'Restaurant74'};{1411979: -3.3}
{1006798: 'User15644'};{1006798: 'Restaurant51'};{1006798: -2.67}
{467960: 'User20337'};{467960: 'Restaurant88'};{467960: 1.46}
{593558: 'User4029'};{593558: 'Restaurant17'};{593558: -8.64}
{412596: 'User12690'};{412596: 'Restaurant26'};{412596: -1.7}
{517199: 'User6082'};{517199: 'Restaurant55'};{517199: -9.22}
{280585: 'User4456'};{280585: 'Restaurant50'};{280585: -9.61}
{595357: 'User24040'};{595357: 'Restaurant35'};{595357: -2.04}
{1355026: 'User18137'};{1355026: 'Restaurant86'};{1355026: -5.34}
{142390: 'User54838'};{142390: 'Restaurant21'};{142390: -9.71}
{1778067: 'User13914'};{1778067: 'Restaurant29'};{1778067: 5.15}
{1088087: 'User17840'};{1088087: 'Restaurant51'};{1088087: -9.35}
{850526: 'User36922'};{850526: 'Restaurant35'};{850526: -9.42}
{739385: 'User19637'};{739385: 'Restaurant59'};{739385: -4.37}
{1912429: 'User34456'};{1912429: 'Restaurant9'};{1912429: 5.63}
{294967: 'User42063'};{294967: 'Restaurant91'};{294967: -0.53}
{1786525: 'User25559'};{1786525: 'Restaurant5'};{1786525: 1.12}
{96560: 'User34940'};{96560: 'Restaurant63'};{96560: -9.8779}
{1641994: 'User45648'};{1641994: 'Restaurant66'};{1641994: -2.14}
{1240985: 'User45405'};{1240985: 'Restaurant50'};{1240985: -9.51}
{718349: 'User6930'};{718349: 'Restaurant67'};{718349: -9.7784}
{1257883: 'User26168'};{1257883: 'Restaurant70'};{1257883: -0.29}
{655320: 'User40564'};{655320: 'Restaurant37'};{655320: -8.64}
{78202: 'User46586'};{78202: 'Restaurant52'};{78202: -6.17}
{596933: 'User21719'};{596933: 'Restaurant66'};{596933: -7.48}
{1631470: 'User14834'};{1631470: 'Restaurant38'};{1631470: 8.79}
{93640: 'User2247'};{93640: 'Restaurant7'};{93640: -9.51}
{894633: 'User8831'};{894633: 'Restaurant10'};{894633: -9.42}
{1446152: 'User18555'};{1446152: 'Restaurant6'};{1446152: -6.31}
{407307: 'User18508'};{407307: 'Restaurant66'};{407307: -8.96}
{288886: 'User18669'};{288886: 'Restaurant62'};{288886: -9.76}
{266547: 'User68760'};{266547: 'Restaurant27'};{266547: -9.22}
{1727060: 'User8274'};{1727060: 'Restaurant1'};{1727060: -1.07}
{459199: 'User31759'};{459199: 'Restaurant6'};{459199: 0.58}
{415429: 'User29405'};{415429: 'Restaurant61'};{415429: -9.56}
{1373932: 'User51330'};{1373932: 'Restaurant15'};{1373932: 6.31}
{527763: 'User31824'};{527763: 'Restaurant36'};{527763: 2.14}
{983335: 'User1341'};{983335: 'Restaurant27'};{983335: 1.795}
{295554: 'User67730'};{295554: 'Restaurant7'};{295554: -9.56}
{541916: 'User34282'};{541916: 'Restaurant38'};{541916: -7.91}
{1054773: 'User5270'};{1054773: 'Restaurant72'};{1054773: -9.42}
{739021: 'User32974'};{739021: 'Restaurant62'};{739021: -7.14}
{856773: 'User32735'};{856773: 'Restaurant65'};{856773: 4.32}
{891995: 'User21069'};{891995: 'Restaurant2'};{891995: -0.1575}
{432497: 'User41144'};{432497: 'Restaurant37'};{432497: -1.165}
{113014: 'User30727'};{113014: 'Restaurant26'};{113014: -9.32}
{877334: 'User37516'};{877334: 'Restaurant4'};{877334: -9.76}
{1328773: 'User27647'};{1328773: 'Restaurant84'};{1328773: -8.93}
{107188: 'User24445'};{107188: 'Restaurant12'};{107188: -0.605}
{253233: 'User40211'};{253233: 'Restaurant38'};{253233: -0.195}
{366493: 'User12440'};{366493: 'Restaurant58'};{366493: -2.972}
{755497: 'User22881'};{755497: 'Restaurant32'};{755497: 2.77}
{1147009: 'User2296'};{1147009: 'Restaurant82'};{1147009: -5.1}
{1513398: 'User35756'};{1513398: 'Restaurant23'};{1513398: 2.28}
{566001: 'User11426'};{566001: 'Restaurant61'};{566001: 5.39}
{1845771: 'User33852'};{1845771: 'Restaurant27'};{1845771: 5.15}
{1020918: 'User34058'};{1020918: 'Restaurant83'};{1020918: 1.07}
{1037539: 'User5543'};{1037539: 'Restaurant93'};{1037539: -9.66}
{117071: 'User62386'};{117071: 'Restaurant32'};{117071: -9.78}
{1305670: 'User37734'};{1305670: 'Restaurant52'};{1305670: -4.61}
{1175585: 'User7312'};{1175585: 'Restaurant54'};{1175585: -9.22}
{141802: 'User15208'};{141802: 'Restaurant32'};{141802: 3.6325}
{229123: 'User11334'};{229123: 'Restaurant32'};{229123: -2.09}
{1058809: 'User40646'};{1058809: 'Restaurant53'};{1058809: -4.66}
{270978: 'User2345'};{270978: 'Restaurant50'};{270978: -9.47}
{582216: 'User3297'};{582216: 'Restaurant38'};{582216: 0.4}
{96978: 'User5936'};{96978: 'Restaurant6'};{96978: -9.83}
{603829: 'User34060'};{603829: 'Restaurant74'};{603829: -4.3488}
{20785: 'User33664'};{20785: 'Restaurant3'};{20785: -9.27}
{1907320: 'User20363'};{1907320: 'Restaurant21'};{1907320: 0.29}
{886768: 'User23300'};{886768: 'Restaurant49'};{886768: -2.43}
{1350446: 'User61464'};{1350446: 'Restaurant32'};{1350446: 2.48}
{48886: 'User47375'};{48886: 'Restaurant39'};{48886: -9.51}
{761226: 'User19887'};{761226: 'Restaurant18'};{761226: -8.74}
{807661: 'User2071'};{807661: 'Restaurant33'};{807661: -0.49}
{1097040: 'User26402'};{1097040: 'Restaurant8'};{1097040: -3.83}
{929034: 'User5377'};{929034: 'Restaurant54'};{929034: -9.76}
{780451: 'User36378'};{780451: 'Restaurant42'};{780451: -3.69}
{1910745: 'User30379'};{1910745: 'Restaurant86'};{1910745: 1.0075}
{99370: 'User35776'};{99370: 'Restaurant7'};{99370: -3.69}
{183105: 'User32108'};{183105: 'Restaurant87'};{183105: 1.2933}
{487898: 'User50381'};{487898: 'Restaurant36'};{487898: -9.81}
{1695481: 'User37591'};{1695481: 'Restaurant66'};{1695481: 8.54}
{738513: 'User49363'};{738513: 'Restaurant80'};{738513: 0.73}
{596298: 'User68148'};{596298: 'Restaurant49'};{596298: 3.16}
{764555: 'User29512'};{764555: 'Restaurant46'};{764555: -2.255}
{735511: 'User22200'};{735511: 'Restaurant30'};{735511: -2.04}
{1324077: 'User46262'};{1324077: 'Restaurant45'};{1324077: -9.95}
{1877829: 'User35430'};{1877829: 'Restaurant48'};{1877829: 3.54}
{227963: 'User39886'};{227963: 'Restaurant66'};{227963: -9.2233}
{1481161: 'User29973'};{1481161: 'Restaurant21'};{1481161: 2.43}
{38888: 'User1231'};{38888: 'Restaurant13'};{38888: -3.265}
{1109310: 'User12825'};{1109310: 'Restaurant79'};{1109310: -9.44}
{150858: 'User31657'};{150858: 'Restaurant41'};{150858: -2.38}
{1216702: 'User58821'};{1216702: 'Restaurant7'};{1216702: -9.61}
{1807281: 'User36163'};{1807281: 'Restaurant20'};{1807281: -2.91}
{1093867: 'User37536'};{1093867: 'Restaurant8'};{1093867: 4.27}
{1054817: 'User42540'};{1054817: 'Restaurant38'};{1054817: 2.77}
{1155777: 'User42454'};{1155777: 'Restaurant16'};{1155777: -7.09}
{438787: 'User45721'};{438787: 'Restaurant63'};{438787: -9.42}
{1477658: 'User24100'};{1477658: 'Restaurant98'};{1477658: 5.49}
{865922: 'User61046'};{865922: 'Restaurant65'};{865922: -9.71}
{1020022: 'User33088'};{1020022: 'Restaurant99'};{1020022: -9.42}
{1639034: 'User39888'};{1639034: 'Restaurant99'};{1639034: 2.09}
{1314868: 'User3828'};{1314868: 'Restaurant29'};{1314868: -9.5625}
{214220: 'User37691'};{214220: 'Restaurant21'};{214220: -9.85}
{1882740: 'User44583'};{1882740: 'Restaurant90'};{1882740: -9.61}
{496460: 'User12143'};{496460: 'Restaurant11'};{496460: -9.81}
{1347401: 'User8232'};{1347401: 'Restaurant36'};{1347401: 5.19}
{913843: 'User66336'};{913843: 'Restaurant27'};{913843: -9.32}
{1395473: 'User43177'};{1395473: 'Restaurant52'};{1395473: 2.43}
{1707051: 'User53614'};{1707051: 'Restaurant16'};{1707051: 8.88}
{562025: 'User30645'};{562025: 'Restaurant44'};{562025: -9.9}
{181656: 'User38201'};{181656: 'Restaurant68'};{181656: -0.15}
{1727091: 'User16090'};{1727091: 'Restaurant60'};{1727091: 2.91}
{1034503: 'User3703'};{1034503: 'Restaurant13'};{1034503: -9.47}
{639322: 'User21277'};{639322: 'Restaurant88'};{639322: 4.5333}
{831037: 'User25763'};{831037: 'Restaurant60'};{831037: -9.59}
{336405: 'User30626'};{336405: 'Restaurant75'};{336405: -9.515}
{472884: 'User69064'};{472884: 'Restaurant20'};{472884: -9.71}
{590997: 'User71711'};{590997: 'Restaurant36'};{590997: -9.51}
{1762130: 'User43633'};{1762130: 'Restaurant75'};{1762130: -2.065}
{1616051: 'User31973'};{1616051: 'Restaurant29'};{1616051: -8.3}
